age,sexe,region,niveau_education_parents,situation_financiere,note_moyenne,taux_absenteisme,taux_remise_devoirs,temps_moodle_heures,participation_forums,satisfaction_etudiant,abandon
20,F,Urbaine,Post-grad,Précaire,17.1786796369069,26.102304777701253,75.07095386854937,94.70414991146924,3,6.749925431359202,0
23,F,Urbaine,Secondaire,Moyenne,9.338011623432687,34.91495938444785,70.03849391872379,34.63958796133845,2,6.571647793258863,1
17,M,Semi-urbaine,Secondaire,Bonne,14.315388531706983,54.4808127323102,45.18756481435216,24.515732492861268,2,8.060917579878078,1
17,M,Semi-urbaine,Secondaire,Moyenne,13.068758366118251,41.05295472785979,65.52753199700896,47.475872532631676,2,5.7546540453662445,1
19,F,Rurale,Secondaire,Précaire,15.784557757606548,2.6592238491727644,98.0016199777692,2.8796313775484377,6,9.036637189117933,0
20,M,Semi-urbaine,Université,Moyenne,9.998432745667484,58.46196094727675,100.0,35.3076818259631,2,5.8081065777675285,1
19,M,Urbaine,Université,Moyenne,9.801093302628724,4.81860787834624,100.0,102.35474699259288,9,6.942947083780511,0
17,M,Semi-urbaine,Université,Moyenne,15.288209722432196,36.199761819166945,98.63850913274456,12.005681357594925,8,4.386812787087381,0
19,M,Urbaine,Université,Moyenne,13.27596392499033,44.452164760997974,69.82087080227612,27.790268632189623,4,9.143327959089499,0
17,F,Urbaine,Post-grad,Moyenne,7.365187959969724,41.58547151893631,67.28166328587426,140.23980291468706,4,9.65164143394557,0
21,F,Urbaine,Université,Précaire,10.38208495661019,8.841067401107656,57.83465285677013,27.980125209181118,3,8.43174300568718,0
20,F,Urbaine,Université,Précaire,13.159147961544182,47.15625233688158,76.25204263174419,22.186988767128984,9,7.340828537623172,1
18,M,Urbaine,Primaire,Bonne,14.513292664639767,33.68306036494141,86.30659328958957,29.03886274682379,10,6.927712805558924,0
18,M,Rurale,Primaire,Précaire,9.962308040421135,19.457492804201546,69.88323592123474,36.6414877355558,5,3.875530286699472,1
17,F,Rurale,Secondaire,Précaire,3.2572320305491758,15.088005388344685,91.46632110455653,49.98244098539757,5,4.290516681415447,0
19,M,Urbaine,Université,Précaire,13.5696695572111,34.04639347063897,94.77786654273402,80.64539652864859,9,8.50099206505147,1
21,M,Urbaine,Secondaire,Précaire,8.339037930168072,35.87216001547414,77.88264332877442,30.08332581489385,2,6.638449814525152,1
18,F,Rurale,Secondaire,Moyenne,5.947983605632766,8.514646798266186,64.89973408114672,85.04503230781005,5,4.281550445476771,0
21,M,Rurale,Université,Bonne,3.5030222250475767,36.99980733267337,100.0,38.14851926448762,5,4.18931910579014,1
18,F,Urbaine,Université,Moyenne,14.441942580593224,44.797171299013,85.52713336931308,20.660791653826585,8,8.269825842427311,0
18,M,Rurale,Post-grad,Moyenne,12.385852351214899,7.670930483966332,100.0,53.640038741295115,6,8.747948952063428,0
19,M,Urbaine,Secondaire,Moyenne,11.323030857863245,41.68198571040247,86.38568724088103,63.24318902473705,6,3.932161288927531,1
17,M,Urbaine,Université,Moyenne,16.167073088888287,46.417205144638594,87.43319375869336,40.82781038176609,7,7.304125318306797,0
18,F,Semi-urbaine,Secondaire,Bonne,13.911974049069217,19.897428617710293,70.53254770015596,2.9140389858624838,5,7.7757754341597725,0
17,F,Urbaine,Primaire,Bonne,16.84890012816575,63.9928882421978,78.6468499991383,9.309423694155413,5,5.832679085389164,1
23,F,Urbaine,Primaire,Précaire,7.82179358349901,15.478843739264395,61.61795845873124,16.794460792858615,7,9.479466615957243,1
20,F,Semi-urbaine,Secondaire,Moyenne,11.89634812813811,20.594769325472548,64.84563455072833,16.607870361641073,4,6.31049596464262,0
18,M,Rurale,Secondaire,Moyenne,7.149859875155958,15.573245088813877,96.11747570989807,55.95413938481979,4,3.5662849542892614,1
20,F,Urbaine,Université,Bonne,11.311853004433598,58.888456447499635,80.76124925324525,0.9259543147291805,6,6.610717270838015,0
19,F,Urbaine,Primaire,Moyenne,11.254152438699968,23.380701751390205,78.66012957074318,70.4641855494575,6,9.7359388040504,0
19,F,Urbaine,Université,Bonne,13.879840911789213,21.327022865368868,73.8936102896931,15.4175420238499,4,6.309090504764138,0
21,M,Rurale,Secondaire,Moyenne,12.136691643425696,12.861869744422982,79.21714443334582,18.554767153740745,3,4.906242994447002,0
21,F,Urbaine,Secondaire,Précaire,13.870221414839747,53.64299550377335,100.0,37.52926345755944,3,8.256416023592678,0
18,M,Urbaine,Secondaire,Moyenne,14.110320399416683,15.720208835782998,87.16332635309003,12.162568318630413,10,7.516803431069267,0
18,M,Semi-urbaine,Secondaire,Bonne,18.464786032149426,17.273218119277434,67.2997767985857,107.91182062734468,6,6.994137562987422,0
19,F,Urbaine,Université,Bonne,11.054110034141626,3.891429203810689,100.0,4.461716623171833,6,7.954248739575821,0
17,F,Urbaine,Secondaire,Précaire,9.176931898000863,16.272404737435256,100.0,29.38374616436813,4,5.6166206818351645,0
17,M,Urbaine,Primaire,Moyenne,12.738250845949226,8.364830380448469,92.42057002075335,94.66379230484165,1,5.799960836692078,0
22,M,Rurale,Primaire,Moyenne,9.59315991858137,25.455112086946325,98.36935317683242,47.83531420292947,5,8.455040387717942,0
23,F,Urbaine,Secondaire,Précaire,16.44588230530961,40.158697760652814,100.0,17.288835574287596,7,5.06722348133744,0
19,F,Urbaine,Post-grad,Moyenne,11.150345883164302,18.866569044671834,60.150926222734114,27.301936911355213,4,10.0,0
21,F,Rurale,Secondaire,Précaire,10.303270896378029,20.766741435570296,100.0,61.327007154087724,3,9.458738367164344,0
20,F,Urbaine,Université,Bonne,10.586052836546646,10.810147948426987,100.0,181.08112536959084,5,4.711767622752923,0
26,F,Urbaine,Université,Moyenne,14.155252270414923,59.02607848461704,92.33282051369392,111.81118595348791,7,9.951619290872667,0
22,M,Urbaine,Post-grad,Bonne,11.526759050305545,52.597962923664646,83.11809191271745,20.96041637885955,9,7.304387559602169,0
19,F,Urbaine,Université,Précaire,10.074999539608854,41.08893449794827,64.94136376121732,315.93955670845855,2,9.769575014736581,0
18,M,Urbaine,Université,Moyenne,16.996055752870593,39.223491057052975,80.02898344455605,0.17554096254921708,6,7.266853829306908,0
17,M,Urbaine,Université,Précaire,9.43149047801475,11.129403700392517,91.72595524794421,1.400931869362093,2,6.6456302491432275,0
20,F,Urbaine,Université,Précaire,12.10669822209898,34.73639010928386,68.43462431440578,86.8182765231254,3,6.437073649901308,0
18,M,Urbaine,Secondaire,Précaire,13.956918454830692,32.95858224261464,83.95379098928898,11.123606765285357,5,2.1008159242171347,1
17,F,Rurale,Secondaire,Précaire,7.10599466874878,35.9880432908147,67.24687943783614,3.134705470022096,3,8.854205931663206,1
18,F,Semi-urbaine,Primaire,Moyenne,13.440781504217775,3.3883747183487927,79.23063735903729,13.53456668412627,4,5.585798828247573,0
17,F,Rurale,Université,Moyenne,8.834676973558652,16.277630859638343,64.71058950613921,27.765019108696887,5,8.919647905484739,0
23,F,Semi-urbaine,Université,Moyenne,14.468348342502008,10.633735220011342,63.13335868304198,65.57164101472249,4,10.0,0
21,F,Urbaine,Primaire,Moyenne,9.11204696424307,15.514878502076812,90.10134117195855,48.95294459147398,5,5.844885950953977,0
19,F,Semi-urbaine,Université,Bonne,14.078307095546581,19.27539832261752,76.30363662399326,13.565587849399197,2,5.726764758111775,0
22,F,Urbaine,Secondaire,Bonne,15.31749919888414,28.009485776280528,77.7131410538728,34.98547810815537,4,9.015587142279294,0
20,M,Semi-urbaine,Primaire,Moyenne,14.584309576898415,35.14695705879278,75.4983454784368,130.32938478526478,5,6.064906904234406,0
18,F,Semi-urbaine,Post-grad,Moyenne,12.753949944714307,52.242209201362485,100.0,84.37207462687324,6,9.634491880295375,0
23,M,Rurale,Secondaire,Précaire,11.3060971712109,13.641262291991726,94.11050628558681,19.51821887351941,10,5.617606746506102,1
21,F,Semi-urbaine,Primaire,Bonne,10.270741270995469,40.46162659067748,95.7211530875156,201.6095228902966,5,9.87642155256277,0
17,F,Urbaine,Université,Précaire,16.41310407245131,27.163286188517112,73.36876695540158,61.65641980141964,6,6.388526136738472,0
19,F,Urbaine,Université,Moyenne,9.90151433949707,4.735502183409085,92.57126032856996,3.2242250987266496,7,7.660496178670049,0
18,M,Urbaine,Primaire,Moyenne,8.888801779290011,29.53528753343766,81.5841849538287,1.7896866890436975,4,8.964515042407843,1
17,M,Urbaine,Université,Moyenne,13.99610680509849,50.1248339082625,73.24825388649407,9.220664086904177,7,8.023005998264587,0
21,F,Urbaine,Secondaire,Précaire,9.611589590440513,48.58502070448036,100.0,65.07117280787256,6,9.14132005657538,1
23,M,Rurale,Primaire,Moyenne,9.149809507601619,21.971353137155482,93.59187043314438,10.151051568429294,2,4.088028909792673,1
17,M,Semi-urbaine,Primaire,Précaire,7.669187213490705,25.375045340022893,92.83507945708278,35.81943616698188,3,6.185596076510604,0
21,M,Urbaine,Université,Moyenne,10.551270481618447,39.85891943176731,70.42399568842417,4.894983090987008,4,7.126475314138246,0
18,F,Rurale,Secondaire,Précaire,11.75185492831052,36.42702929704493,65.9468613491958,126.84337118464566,4,5.468963006312838,1
19,F,Semi-urbaine,Post-grad,Précaire,12.729275182982096,30.43079001079424,84.13672794642761,21.076722578572046,5,8.941569108554285,0
18,M,Semi-urbaine,Université,Bonne,14.85391873289845,18.83311295010069,76.39728969219357,119.37015652504898,7,5.975502305635572,0
18,M,Semi-urbaine,Post-grad,Précaire,13.580693770997382,45.20658278042114,94.18961413881561,144.90817949593253,3,5.473053754219415,0
20,M,Urbaine,Secondaire,Bonne,11.42738334134046,18.08939135249467,95.18891321333072,0.3073752279187402,3,8.880913156748393,0
18,F,Semi-urbaine,Post-grad,Moyenne,11.40541297086084,44.398219961401615,85.98254902179015,31.193668232293764,6,4.909090984240178,1
20,F,Rurale,Secondaire,Précaire,13.53047240674555,11.152235305439815,97.4156976037413,1.24825534065577,3,5.0065631797167045,0
19,M,Urbaine,Secondaire,Bonne,15.817710488785709,37.55998873241692,87.8995659715899,119.67626322703089,9,8.016552862380195,0
19,M,Urbaine,Primaire,Précaire,12.378942598449601,10.669662286658413,71.92465576646786,36.53285255436739,7,9.68764285909625,0
18,M,Rurale,Primaire,Bonne,10.592607437368773,42.801124954811975,82.02587924928518,3.8950508244474795,5,7.323357822005981,1
18,F,Urbaine,Université,Précaire,9.021401996743364,52.76909753362007,87.03599563880653,5.842239762636786,6,3.768311740182325,1
21,F,Rurale,Secondaire,Bonne,7.664384206763323,27.350652432077155,98.9338759096277,24.18557973768586,6,8.369869878802383,1
21,M,Rurale,Secondaire,Précaire,13.998809016130568,36.825655436364855,88.3742626665873,140.86607843651205,3,5.814803432105143,1
18,M,Urbaine,Université,Moyenne,13.733935570918671,50.20573965730817,76.42824093018622,59.030582597028804,8,9.241517267878192,0
20,M,Urbaine,Secondaire,Moyenne,13.732090575319985,47.3299164566685,99.49256958921482,101.10350697540342,10,6.240692821816857,0
21,F,Rurale,Université,Bonne,11.614021660943832,15.549752140302814,90.711337686219,22.821342321218342,6,9.287891140778271,0
17,M,Urbaine,Secondaire,Bonne,16.220804237675253,22.332391866798172,100.0,2.2087606989914024,7,6.164381556831482,0
21,F,Urbaine,Université,Bonne,10.547644516245548,56.264816482347214,86.30916203428325,183.09753976095277,2,5.622535364826497,0
18,F,Urbaine,Université,Bonne,14.865807711621617,26.09172476263037,69.4400692934542,0.8661078342108007,5,3.1648707619569767,0
21,M,Urbaine,Secondaire,Précaire,11.883771315031371,36.53967323356239,100.0,147.49174598221904,8,5.680816992227239,0
18,M,Semi-urbaine,Secondaire,Moyenne,10.174947705961987,20.0105295485411,76.34815054805122,22.996916644059418,6,7.354540305016892,0
17,M,Urbaine,Secondaire,Moyenne,13.777590921953283,27.908829665225138,89.43136190501143,0.5070829113591603,2,7.200888993719562,0
17,F,Rurale,Université,Moyenne,13.228908356051981,58.452930628905456,87.78575034053446,58.42340314458132,3,8.223271570996678,0
20,F,Urbaine,Secondaire,Moyenne,13.070918277800779,21.867159288245784,85.68443994981796,196.970491287291,10,9.488294807279484,0
20,F,Urbaine,Secondaire,Moyenne,12.243835266168595,27.37280175593227,82.45270041734202,168.52233756095922,3,7.057333080737306,0
18,F,Rurale,Primaire,Précaire,11.886320754849507,23.557197297001924,60.217838021667745,8.7734749646485,4,7.135460787232253,1
21,M,Rurale,Secondaire,Moyenne,19.165115978611315,44.8747295825743,69.96844113054354,9.998690621120451,9,9.225768506024197,1
17,F,Urbaine,Secondaire,Précaire,15.552769935588518,34.160954598984524,100.0,41.6824450064003,2,7.4620308291524795,1
19,F,Urbaine,Université,Moyenne,14.168480684956537,18.853630084764774,91.4320107666139,50.709626986254484,5,5.153684514384628,0
17,M,Urbaine,Secondaire,Moyenne,12.335397474610165,6.972740727432971,100.0,67.24186783690025,1,5.955737160105605,0
18,F,Urbaine,Secondaire,Moyenne,15.021471601790008,28.700376979694315,69.43442766948287,9.986634360882483,5,2.740201103185484,0
20,F,Rurale,Université,Moyenne,13.553984329174355,42.31623401429899,84.54015841971344,159.71780375653935,9,5.126525289387967,0
18,F,Urbaine,Université,Moyenne,12.078614258322107,25.444631134523714,100.0,50.90776498109596,2,3.619361948245598,0
19,F,Urbaine,Secondaire,Précaire,11.089307024202254,36.67331463052714,76.51264734469483,93.88120319519734,5,7.702002308449699,0
22,F,Urbaine,Secondaire,Moyenne,11.757247987011935,27.097255603045166,77.7194943383362,38.833582950888854,6,9.423060424606412,0
18,F,Semi-urbaine,Secondaire,Précaire,2.4887227923658326,40.14667875987283,80.59990203041895,26.745401859922875,7,5.118302255587894,1
21,M,Semi-urbaine,Post-grad,Moyenne,12.631802517892925,46.34281692866867,78.31978307505173,189.01226565843342,3,5.192731272815294,1
17,M,Urbaine,Primaire,Moyenne,10.534571759668921,5.329464507829071,92.97696097720933,43.62821247166242,7,8.886284511777763,0
21,F,Rurale,Post-grad,Précaire,16.778009994848652,22.16669158299189,58.296847452761085,100.82280484675708,7,6.098225777041584,0
22,M,Urbaine,Université,Moyenne,12.058032212435263,22.661367700726835,100.0,153.19241544259089,6,7.5134945220790605,0
17,M,Urbaine,Secondaire,Bonne,8.433109741395114,25.84065917858716,70.60505010166834,56.25109262137779,4,8.48626653084967,0
18,M,Rurale,Primaire,Bonne,11.850359537615647,13.908263683369384,53.242424680073256,39.80759904572136,10,5.583845854108293,0
21,M,Semi-urbaine,Secondaire,Moyenne,8.861636744812486,32.97479813202082,84.84640903274163,0.17585142054009475,6,5.622682258052341,1
19,F,Semi-urbaine,Secondaire,Précaire,13.4202222471374,17.00436634781092,79.33898553919776,2.0421226916338338,8,5.987228771006995,0
20,F,Urbaine,Primaire,Précaire,12.872842093018456,28.47728657807562,82.33030376751081,11.210406892465674,3,3.8928855541043164,1
18,M,Urbaine,Université,Moyenne,14.873518893324803,24.980065812412878,89.68864863003347,10.290263578934779,6,7.973353372138439,0
20,M,Rurale,Post-grad,Bonne,9.627354624916304,11.596206812035247,94.67261934331339,14.702367408533929,9,8.201737827447015,0
19,M,Urbaine,Université,Précaire,12.10202428868444,20.730258820784158,100.0,18.187469568062593,3,7.159377562889462,0
22,F,Urbaine,Université,Moyenne,7.904934613720094,39.99177556169167,74.64788743676658,22.319472076893998,7,9.719353473003899,0
20,F,Urbaine,Primaire,Précaire,14.104484345774143,17.935977336697174,96.6143658724654,27.282732863144215,4,6.477629362404013,1
20,M,Rurale,Secondaire,Bonne,13.556613541320367,34.275347901563315,95.63404676603076,5.205084219036536,3,8.2351798094027,1
19,F,Urbaine,Primaire,Moyenne,13.487415063082713,27.822147794923524,45.38821546636893,2.16426859643377,9,7.971668848824384,0
19,F,Urbaine,Université,Moyenne,12.004857094070823,5.235015124256764,72.5020839619619,56.03437552578217,4,5.401776150878726,0
19,F,Semi-urbaine,Post-grad,Moyenne,13.244318672366372,6.21503949558326,65.69529153578858,38.53758251564622,4,9.309733094161537,0
20,F,Urbaine,Université,Moyenne,16.813017324925788,11.391237660606986,91.71839287836886,29.362318744063877,3,7.256350381341358,0
19,M,Urbaine,Primaire,Précaire,11.144717228873958,10.229515449266618,90.06738873897983,50.316234682123394,2,8.949218222844342,0
20,F,Urbaine,Secondaire,Précaire,12.415935551130254,73.52244450116939,90.36891549977324,87.91993127445505,3,4.3981331384718825,0
24,F,Urbaine,Université,Bonne,8.74162110245577,38.47735905736189,80.41611598728376,27.903977974608857,6,7.219506802551139,0
21,F,Urbaine,Secondaire,Bonne,9.395217115205003,23.154854976608476,81.92865161379768,51.238285880359534,12,6.078813059346554,0
19,F,Urbaine,Université,Bonne,12.293439879279923,23.786919937584425,84.57128872583391,153.4928687305838,7,5.297096840299589,0
22,F,Semi-urbaine,Université,Moyenne,15.311800640105721,20.40041905022354,78.98330093105606,91.51186562768024,4,9.818996195970191,0
19,F,Urbaine,Université,Bonne,11.231157527245283,41.91585358209164,96.65773408157234,27.756364734433557,7,7.390593311913705,0
17,M,Semi-urbaine,Secondaire,Précaire,11.292250412063629,18.7979688227675,68.955045609813,51.74200837469714,5,4.046062276850629,0
17,F,Urbaine,Secondaire,Moyenne,10.779344266486875,24.432428860511557,73.27279204961765,9.74426284429095,8,6.005385559550571,0
17,F,Urbaine,Primaire,Moyenne,10.39572998746703,39.70802845779711,86.81978848384837,41.10840203539687,4,8.878103848815122,0
19,F,Urbaine,Secondaire,Moyenne,12.884914367126465,22.078531761749005,79.48106172782562,199.03728979034304,7,5.29424358025162,0
20,M,Urbaine,Secondaire,Moyenne,7.508227064464066,7.705042322834559,68.36827630884234,36.52325723550198,5,5.090029293072869,0
23,M,Rurale,Université,Précaire,15.842818730000182,55.12016763768751,92.9788798205328,131.3039056948193,2,6.705910879120216,1
20,M,Urbaine,Université,Moyenne,10.00373310561162,30.46329519476903,76.41568941108547,26.15629147972417,4,7.9386155848397895,0
19,F,Urbaine,Primaire,Bonne,14.165710456314425,38.810956978868134,72.32918543848139,338.17526612524745,6,5.5434553479623165,1
21,F,Semi-urbaine,Secondaire,Moyenne,8.190004207818372,38.27938983129327,82.38430438894149,43.28226154624624,6,7.781442751846202,0
17,M,Semi-urbaine,Primaire,Précaire,14.006520391638654,42.72034602218528,71.60125753722403,2.1594163871028815,4,7.06972435222291,1
20,F,Semi-urbaine,Primaire,Précaire,14.015833823443494,12.433201768324816,84.48728006754266,44.18570747935283,3,7.3128717347186205,1
21,F,Urbaine,Université,Précaire,13.15260621601769,9.32996632793853,79.60451746040006,16.04972062386113,4,2.1905124069403827,1
17,F,Rurale,Primaire,Moyenne,9.016714434600622,55.49327567438236,77.31129844379859,1.651027443764535,5,7.031829926101341,1
22,F,Urbaine,Secondaire,Moyenne,12.748644568794232,32.21277308196949,77.40499656203161,85.97751409623461,7,6.498618687606881,0
20,F,Urbaine,Primaire,Moyenne,8.450831445796833,0.6476030053495402,99.93422746037866,16.12952633596517,10,7.780697497791904,1
19,F,Urbaine,Université,Moyenne,11.241710234711444,32.390163923628954,90.53826116916517,79.61639486954245,7,5.692393280412553,0
21,M,Urbaine,Université,Moyenne,15.08823930286598,10.705277787370084,59.362052107249696,16.999150415633686,5,6.258108996290759,0
24,F,Urbaine,Secondaire,Bonne,14.390105781212226,17.37916178922395,98.24479308192684,10.803826201124213,3,8.066207220069497,0
20,F,Urbaine,Secondaire,Précaire,12.0455488276213,28.33591800431042,92.74835567199753,182.35919434397354,4,9.891436224284654,0
20,F,Semi-urbaine,Université,Moyenne,9.075580272231473,18.37939558447533,91.86272352767554,22.443061874491622,4,4.350853850926235,1
19,F,Urbaine,Post-grad,Bonne,13.93676313652258,55.244458787345316,98.31866329377627,45.98685963555924,8,8.026294407798979,0
18,F,Urbaine,Secondaire,Précaire,12.058143713094076,8.485274740503804,85.22545055366196,47.07805433312489,8,9.439865951072967,0
21,M,Urbaine,Université,Précaire,5.03905320530873,37.309638445250684,94.30125522417934,41.102861366276905,4,8.389409940934092,0
18,F,Semi-urbaine,Post-grad,Bonne,14.347889478949554,27.018494321410323,78.03292090215481,123.07654628132394,4,9.305074020660651,0
20,M,Urbaine,Post-grad,Moyenne,11.927301498390923,10.732848282315356,97.71370477313766,56.11058966858885,8,5.912956494109834,0
19,M,Urbaine,Université,Moyenne,15.607353743949217,44.611022360912536,88.27170332560834,25.853336627000818,4,9.473543779004412,0
20,F,Rurale,Université,Précaire,8.714188443471585,31.263942862961386,64.34557518346159,99.16309046566964,6,5.5510756635152525,1
20,F,Rurale,Secondaire,Moyenne,2.4698885604119987,7.413978050904986,100.0,9.987399898786158,6,7.110256410728112,1
22,M,Urbaine,Université,Moyenne,12.837251575035555,37.52323149650403,83.06643026844424,39.289090479374586,1,5.995218504559883,0
18,M,Rurale,Secondaire,Précaire,12.874691030045918,18.307929039433812,80.97815936473228,150.3400371277286,5,6.075609633474087,0
19,F,Rurale,Université,Moyenne,6.927985117180644,53.729395609119734,78.35998809035144,49.09450809621965,3,3.557292065611911,0
18,M,Rurale,Secondaire,Précaire,9.064501362400181,40.83237876798921,79.45954571607636,84.90483696117809,9,3.05636966453612,1
19,F,Urbaine,Université,Moyenne,20.0,30.150941761351547,88.44452972610738,53.00238649048269,4,9.353566764348642,0
20,F,Semi-urbaine,Université,Précaire,11.08316815753859,26.877666367357207,70.18630007252047,91.43285356854739,8,3.401998319577185,0
21,F,Urbaine,Primaire,Précaire,14.192876929128648,54.342060898865,61.47080988276329,144.55769504523315,8,7.500885187031906,0
18,M,Urbaine,Université,Moyenne,10.048020517894848,22.075028966638236,69.03301691350568,15.936057111360572,2,4.401928727468877,0
21,M,Urbaine,Secondaire,Précaire,5.72909130344053,3.64518523866052,90.72576776260053,9.296066285130202,6,5.302891481970774,1
22,F,Urbaine,Université,Bonne,11.489225259612283,30.0411123422785,82.57092780155108,33.0815293974553,9,8.368605168276934,0
20,F,Urbaine,Secondaire,Précaire,11.203186319141684,35.69831083139295,100.0,60.51001220271495,4,7.3240679872242955,0
23,M,Rurale,Secondaire,Moyenne,10.800365283994886,17.22408730141191,84.02630900882468,12.886183890094358,4,6.745719170427775,0
18,F,Urbaine,Post-grad,Précaire,11.656077493480822,20.795118226096935,97.63769662354295,0.205494222350831,6,9.289308438496425,0
17,M,Urbaine,Secondaire,Moyenne,12.79280481493691,27.088766991001094,74.60778087924862,20.998625356719348,13,6.420651089810204,0
17,F,Urbaine,Université,Bonne,11.54964914623858,4.194774751904856,78.47286685896671,173.4620386327946,6,9.459954920928904,0
22,M,Urbaine,Secondaire,Précaire,8.20798149615791,48.193529361030684,85.14286236900412,59.36684107635609,8,4.861112027208886,1
21,F,Semi-urbaine,Secondaire,Bonne,13.458554374685816,26.960042286556284,82.79534526929294,25.65185703015184,8,4.62041870796847,0
19,M,Urbaine,Secondaire,Précaire,6.1518847340327305,62.082465430199704,81.39452452550941,10.695323326322256,1,6.723663707440202,1
20,M,Urbaine,Université,Moyenne,5.848927628147399,46.88335591908051,71.91828171237704,22.009790376702515,8,7.006551814205964,0
17,M,Urbaine,Secondaire,Moyenne,14.217541484104704,25.416198936934393,61.21656931201076,9.30680715236796,4,5.28322377158692,0
24,M,Urbaine,Primaire,Bonne,13.52106081640607,13.877425576752234,94.4652485798274,5.619582216877879,4,6.4477891041284865,0
20,F,Urbaine,Secondaire,Moyenne,11.827813904777893,34.27850749060063,92.78890531536567,118.61947141673438,2,9.729529509711192,0
20,F,Rurale,Primaire,Moyenne,7.813654485734784,45.820602434306885,75.79196165389423,302.67419753783906,6,6.211216746123734,0
21,M,Semi-urbaine,Post-grad,Précaire,9.876267177977773,10.640682124217355,90.68325681704255,8.963178236815128,6,3.127261450137835,1
20,M,Urbaine,Post-grad,Précaire,11.211759756940488,10.093206898383484,82.50330985795094,2.803262518660485,3,3.5133371958668635,1
20,F,Rurale,Secondaire,Bonne,7.21231809427766,49.69891538381852,100.0,20.0038157245963,5,10.0,1
18,F,Rurale,Université,Moyenne,9.782914025930301,35.005452197862574,65.31610610011947,30.9631713191912,8,9.901151401638652,1
20,F,Rurale,Secondaire,Moyenne,13.95699101453004,30.719488333279056,83.09910487655868,11.459417157825632,9,6.1279960595501,0
23,M,Urbaine,Université,Moyenne,16.28191609286765,22.967342138208814,81.90179898326583,17.935630342404245,3,8.621187598491932,0
22,M,Urbaine,Université,Moyenne,10.741695742024348,46.28837200078556,87.41673938284266,11.211628184378156,2,7.520837213542192,0
23,F,Urbaine,Post-grad,Bonne,14.269465062948296,15.731488468909344,100.0,74.41869512712881,7,9.54101076206879,0
18,M,Rurale,Secondaire,Moyenne,6.257819788237598,15.32323238045852,83.14424244792271,62.34017812239288,6,4.857555427008897,0
18,F,Rurale,Université,Moyenne,13.978353723340835,12.620172947520752,96.14698269787301,50.38625503448405,6,4.9140619333124675,0
19,M,Urbaine,Secondaire,Bonne,9.588154755817557,14.955356823994101,82.78275602386344,24.487290056132156,6,9.638737551645919,1
20,F,Urbaine,Post-grad,Précaire,12.92203685012391,22.582571868089083,100.0,119.86728891273748,4,4.013514026498983,0
22,M,Semi-urbaine,Primaire,Moyenne,11.256742745280873,79.48839089703768,96.29272496800407,174.55480502620654,6,7.1396055916734555,1
17,F,Rurale,Université,Moyenne,15.961242029351503,31.524460670736755,80.00027508237994,9.536196662448127,10,6.9105943685164295,0
23,F,Semi-urbaine,Université,Précaire,9.376693054980246,36.85319696129212,78.92048408794986,12.616559913009805,4,8.568523139004851,1
19,F,Rurale,Université,Moyenne,13.882818892685494,14.154232907559452,92.30440959144518,37.28849190800682,3,7.279756447546023,0
19,M,Urbaine,Primaire,Bonne,11.1614776101104,36.187376810334264,75.16890940593089,4.78429382899955,0,6.735920627035521,0
17,F,Urbaine,Post-grad,Moyenne,11.52508356597101,23.806837052604987,87.85948893446816,28.674818853251622,8,6.238920543897897,0
17,F,Rurale,Primaire,Moyenne,11.44843832052237,20.420580841266805,79.66305133105183,43.588730226943326,3,5.010387812780428,0
21,F,Urbaine,Université,Bonne,9.46298068651766,50.50040708327036,90.52153972235219,36.914923642499225,4,6.667804473965797,0
20,F,Urbaine,Secondaire,Moyenne,11.957703102279986,41.987078649385154,82.5847363650637,20.091729053561394,5,9.330198826130381,0
17,F,Rurale,Secondaire,Moyenne,11.812055333634536,18.48673399341691,74.611282339143,39.09299723100772,3,6.428133710533048,0
17,F,Urbaine,Secondaire,Moyenne,12.723720745220188,34.46433197370657,100.0,159.46700922587053,2,9.812520358348472,0
19,M,Rurale,Secondaire,Bonne,12.253515437078587,55.55536043507401,88.59334355865073,11.534686886884058,8,8.462008490133712,0
23,F,Urbaine,Primaire,Moyenne,14.39398364883671,62.06594596247636,84.1962193702171,53.186108256662834,4,7.95315879309453,0
19,F,Semi-urbaine,Primaire,Moyenne,14.770525848142107,33.26109293853477,91.29983117831208,2.21832459575396,3,6.6763535436480455,1
17,M,Urbaine,Secondaire,Bonne,8.848130034516597,46.55578011923071,59.93219000655051,3.436238468696477,8,5.7431818720756524,1
19,M,Urbaine,Université,Moyenne,14.606317501772313,38.77404209076229,100.0,40.128934599227776,5,10.0,0
19,M,Rurale,Université,Moyenne,8.440990718670436,28.380271714568927,85.37031645828488,5.543180403763775,6,8.587168235338288,0
17,F,Urbaine,Primaire,Bonne,13.763567664413205,18.027770961226803,55.55240635178013,1.1300130611259296,7,6.7212392074804415,0
19,F,Rurale,Secondaire,Moyenne,13.859216354108606,36.06903214452604,100.0,9.407706520379348,10,10.0,0
19,F,Rurale,Primaire,Moyenne,6.266049325012488,26.174892980378583,73.72917245975688,41.603128732862615,7,8.25807596791634,0
21,F,Urbaine,Primaire,Bonne,12.27893773958823,37.094644133761264,100.0,60.75858973218495,3,4.159005428363548,1
23,M,Urbaine,Université,Moyenne,10.594511659919053,17.463053772652902,86.82351231568974,11.31232829323901,3,6.146955103819813,0
22,M,Urbaine,Université,Moyenne,9.723704226193874,36.56360562780008,61.443777627415216,55.17010264605031,7,8.45421474703109,0
